Zdfheute	positive	Hohes Niveau	Wunderbar - frischer Auftritt und eine tolle Usability. Grandios, macht weiter so!	1363213522322
Focus Online	positive		Finde ich toll immer Aktuell	1427310209004
Sueddeutsche	positive	Besser	Das Update hat eine deutliche Verbesserung gebracht ;-)	1413603433710
Focus Online	positive		Läuft problemlos, bin zufrieden	1407960159590
Google News	positive	Hallo Wetter	LG Hannes	1417030017521
Spiegel Online	positive	Gut	Gut und nüzlich	1388060998363
Focus Online	positive	Top	Informativ, der Ticker überzeugt und mit dem aktualisierendem Widget is man immer und überall bestens informiert. 5 Sterne	1402395283034
Google News	positive	Gute App aber das Design...	Die App gefällt mir ganz gut aber der weiße Hintergrund ist Müll. Vielleicht beim nächsten Update.	1409329410726
Spiegel Online	positive	Gelungene App	Sehr zufrieden mit Aktualität, Inhalt und Gestaltung.	1419934473561
Focus Online	positive		Hin und wieder werden News als Breaking News gebracht, die ich als komplett uninteressant ansehen würde. Ansonsten aber sehr gute App.	1424461374036
N-tv	positive		Gute App, vergisst jedoch immer wieder die Breaking News Einstellungen. Sehr nervig.	1309369292964
Bild	positive	Top	Alles Gut	1411149118558
Sueddeutsche	positive		Das Beste was Journalismus zu bitten hat	1431849317689
Heise Online	positive		Na endlich .....	1295975942176
N-tv	positive	Sehr gutes Nachrichten-App	Super und nur zu empfehlen.	1408478094362
Tagesschau	positive		livestream geht nicht und Videos ohne Wlan schwierig.. ansonsten super App!!!!	1296509604394
Sueddeutsche	positive	Lesegenuss	Die SZ ist sehr gut gestaltet und meiner Ansicht nach auf Platz 1 unter den Verlagen.	1368528201325
Tagesschau	positive		Hervorragendes Informations-App! Erstklassige Berichterstattung, schnelle Infos, gute Bildqualität.. Besser alsalle anderen...	1297449964946
Spiegel Online	positive	Gute App	Übersichtlichkeit gut. Immer aktuell.	1430920729686
N-tv	positive		Echt gut app Übersichlich gut:)	1413377047442
Focus Online	positive		Gut und immer aktuell	1412501832606
N-tv	positive	Das läuft und läuft...	Ntv läuft super auf Lg Optimus 500 auch die Videos ! Tagesschau läuft nicht Gut lädt sehr lange und Videos stürzen häufig ab oder starten nicht. A.K.	1319661538749
Bild	positive		Macht was es soll!!	1387357334578
Spiegel Online	positive		Gut!	1434045441366
Tagesschau	positive		Auf Motorola Atrix u Milestone TOP Danke!!!	1314116114913
Focus Online	positive		Super aktuell	1428662168695
N24 News	positive		Hammer	1391383836540
N-tv	positive	Bilderserien	Das blättern zwischen Bildern bitte verbessern. Die bilder wechseln zu schnell oder dämpfen wider zurück. Ein Pfeil wäre auch gut zum tippen.	1340492559241
Spiegel Online	positive	Sehr gut	stabil, übersichtlich, informativ	1424620544270
Sueddeutsche	positive	Besser gehts kaum...	Diese App erfüllt und übersteigt sogar all meine Erwartungen. Spitze :)	1431851932718
Bild	positive	Gut	De App läuft stabil. Natürlich kann man sich darüber streiten ob jede Meldung wirklich interessant ist. Das muss jeder für sich entscheiden	1409998437877
Tagesschau	positive		bestens	1327784880213
N-tv	positive	Gut .super	Gut	1392577715140
Tagesschau	positive	Endlich optimiert für tablets	"Die neue Version ist hervorragend gelungen! Sehr übersichtlich mit viel Inhalt und sehr schön animiert. Einzig die Videoqualität könnte auf Stufe ""hoch"" noch besser sein. (Asus Transformer)"	1327180436185
Spiegel Online	positive	Sehr gut	Sehr einfach und schnell	1420073930012
Focus Online	positive		Sehr gute App !! Aber häufig nichtssagende Videos von banalen Ereignissen !	1399323074696
Tagesschau	positive		super app, wunderschön.. das beste vom besten! :)	1301827285676
N-tv	positive		wer so schnell auch auf user reagiert und Berechtigungen korrigiert -> TOP!	1309359618450
Spiegel Online	positive	Tut was es soll	"App tut was sie soll. Gut finde ich die Benachrichtigungsfunktion für wichtige Meldungen (auch wenn die Vorstellung von ""wichtig"" häufig subjektiv ist)."	1418661262249
Zdfheute	positive		Top	1412897707247
N-tv	positive	Gute Informationen	Einfach gut	1368170788003
Focus Online	positive	Sehr gut	Sehr gut	1415379436650
N-tv	positive		Macht was es soll.	1350033988624
Tagesschau	positive		Gut	1405340031619
Focus Online	positive	Klasse App	Tolle App, um aktuelle Nachrichten und Informationen zu bekommen. Auch klasse, dass viele Artikel aus dem Focus-Magazin eingestellt sind.	1408984044977
Focus Online	positive		Prima App	1408601643713
Focus Online	positive	Focus online	Läuft super auf Samsung Galaxy S3. Man ist immer mit den neuesten Nachrichten versorgt.	1427193512190
Focus Online	positive		Super Apple, man ist immer auf neusten stand!	1411671729726
Spiegel Online	positive		Sehr gute News App	1415647026631
N-tv	positive	Weiter so!	Eine Bilderbuchapp, dazu sehr informativ! 1, setzen.	1408714136469
Bild	positive		Einfach nur TOP.	1412017209993
Focus Online	positive	Für Galaxy tab 2 7.0	Nachrichtdn aus allen Bereichen kurz und knapp zusammengefasst. Funktioniert immer noch( 24,05.'14)	1411730252622
N-tv	positive	Alles gut!	Läuft perfekt! Htc Desire	1331623211906
Msn Nachrichten	positive	Beste Inhalte	Beste Newsapp mit den Inhalten der größten und besten Zeitungen und Magazine auf einem Blick. Super!!	1418378399668
Sueddeutsche	positive	Solide App	Bedienfreundlicher als die Website, übersichtlich und lief bisher fehlerlos (S4).	1431853225586
Spiegel Online	positive	Viel lnfos	Sehr übersichtlich	1419075809226
N-tv	positive		Nachrichten	1405272667820
Focus Online	positive		Sehr gute App. Immer auf up to date.	1409508019551
N-tv	positive	Aktualisiert nicht mehr!	Deinstalliert, installiert und neu gestartet und, und, und... das Ergebnis ist das Selbe. Drei Tage alte Nachrichten und nichts neues in Sicht. Schade, wirklich schade! Update 03.02.2015: Widget funktioniert wieder wie gewohnt. Freut mich!	1422977942189
N-tv	positive		gute app. meines bevorzugten nachrichtendienstes	1307390005114
Focus Online	positive		Immer wieder ein paar interessante Neuigkeiten und Infos.	1418914690441
Spiegel Online	positive		Sehr übersichtliche, top aktuelle Nachrichten-Zentrale	1418847971590
Spiegel Online	positive	Informativ	Informativ und unterhaltend. Guter Aufbau.	1415747961640
Focus Online	positive	Super	Viele news	1399468957131
Sueddeutsche	positive	Wer sie liest, sieht mehr	Überall die Heimat lesen. Toll.	1419957249921
Google News	positive	Ja Update auf das Material Design	Endlich mal ein Update. Jetzt passt EA auch zu den anderen GApps. Sehr schick und elegant. 5 Sterne	1409325766858
Sueddeutsche	positive		Nichts zu bemängeln	1433344699848
Spiegel Online	positive	Einfach gut informiert	Gibt's nichts zu meckern. Wenn doch, hab ich es noch nicht gefunden. allerdings zwei mal eingefroren nicht schlimm, aber deswegen keine 5 Punkte.	1431220888707
Tagesschau	positive	Super	Tolle app. Zeigt die letzte ausgestrahlte Sendung	1371157923448
Spiegel Online	positive	Gute App	...aber leider viel zu lange Werbung vor Videos. Youtube macht das deutlich besser.	1419937078376
Zdfheute	positive	Tablet fähig	Endlich auch fürs tablet.	1365436398250
N-tv	positive		Echt gut!	1303919014915
Focus Online	positive	Die App wenn's um Nachrichten geht!	Top App, sehr übersichtlich gestaltet. Ich nutze Sie täglich und bin echt begeistert. Ok, ein Kritikpunkt musst ihr euch aber anhören Focus... Immer wenn ich das Handy um 90* Grad drehe (HTC One M7) lädt die Seite neu. Warum kann man das nicht unterbinden? Grade mit nem begrenzten Datenvolumen ist das sehr ärgerlich das die Seite wegen nichts und wieder nichts neu lädt. Vg Markus S.	1408186805017
Focus Online	positive	Echt Geil	Tolle Infos rund um die Uhr.Ich kann die App nur weiterempfehlen.	1406132452096
Spiegel Online	positive	Zeit	Ich wüsste ja gerne mal, warum die Eilmeldungen immer zur gleichen Zeit mit denen von der Zeit kommen und die gleichen Themen beinhalten.	1414323147726
Spiegel Online	positive	Tiptop	Sehr übersichtlich.	1415440397357
Focus Online	positive	En iyi haber	En iyi informasyon burada	1407929236977
Tagesschau	positive		Schön gemachtes App.	1307913980267
Focus Online	positive	Eine interessante App	Das ist eine sehr informativ App. Funktioniert super auf meinem Samsung Note 4.	1417540578223
Tagesschau	positive	Bin begeistert	Die App ist super - läuft ruckelfrei und Videos werden trotz fehlendem Flash auf meinem HTC Legend mit cyanogenmod abgespielt. Klasse!	1334724328317
Zdfheute	positive		Super! Aber seit Tagen kann ich das Heute Jornal nicht mehr sehen. Bitte fixen!!!	1389953407761
Spiegel Online	positive	Immer informiert	Super App - kann man weiter empfehlen.	1424373214821
N-tv	positive	Top	Leider kommen öfters keine Breacking News an bei mir. Sonst alles gut	1421186109643
Tagesschau	positive	Gut, mit Abstürzen	Stürzt gerne mal beim Starten ab (Galaxy Tab 10.1N). Sonst sehr gut.	1335020611770
Tagesschau	positive		Tolle News-App, v.a. für Video-Nachrichten.	1389036277563
Focus Online	positive	Super	Immer alle nachrichten sofort als eilamail	1401711842240
Focus Online	positive		Funktioniert bestens	1408047817587
N-tv	positive	Exzellent!	Schnell, detailliert, vielfältig. Die beste Nachrichten-App, die ich kenne. Weiter so!	1409085581875
Bild	positive		Super App	1426331623364
Tagesschau	positive		Allgemein Bildung 👍	1427057322091
Bild	positive	Top	Top	1403889113325
Bild	positive	Super	Und jetzt gibt es von mir wieder volle 5 Sterne. Nach dem heutigen Update alles super, Aufmachung besser als zuvor. Toll gemacht!!!!!	1428520952595
Zeit Online	positive		Gut durchdachtes App	1418121865507
Spiegel Online	positive		Sehr gute App	1425038642391
Spiegel Online	positive	S4 mini	Alles bestens. Sehr empfehlenswert	1406626285049
N-tv	positive	Bin voll zufrieden !!!!	Läuft stabil auf handy und Tablet ,	1414614152178
Focus Online	positive		Super app und immer gut informiert	1430645513891
Focus Online	positive	Gute App	Gefällt mir gut! Grosse Auswahl an Nachrichten!	1410287933817
Focus Online	positive		Gut übersichtlich, informativ.	1399716283779
Bild	positive	Top!	War auf meinem Galaxy S4 vorinstalliert, das kostenlose Abo läuft noch bis Ende August. Eine echt super Nachrichten-App mit guter Übersicht und topaktuellen News!	1368279952335
Focus Online	positive		Einfach Gut	1428072315852
Spiegel Online	positive		Gute App. Manchmal Eilmeldungen, die eigentlich keine sind, aber die kann man ja ignorieren.	1426531861313
Focus Online	positive		Schnell, aktuell - perfekt! Soo geht das!	1410269100404
Spiegel Online	positive	Spiegel und mehr	Schön zu lesen, was in der Welt los ist. Und das schnell und aktuell. 5 ☆e	1415826362820
Spiegel Online	positive		Passt	1421945517942
Bild	positive		Nach neu Installation wieder top	1401425312801
Focus Online	positive		Bestens informiert	1428866914169
Spiegel Online	positive		Ein Muss für Dumme und Kluge	1424509548897
Bild	positive	Super App,aber	seit ein paar Tagen kann man sie nicht mehr öffnen ;(. Problem bitte schnell beheben. Ansonsten is die App spitze,man hat immer die Topmeldungen verfügbar	1400411284829
Focus Online	positive		Ich bin mit dieser App. sehr zufrieden.	1430423360009
Bild	positive	Top	Du bist immer informiert	1408653652876
Tagesschau	positive		Super. Fullscreen auf dem Galaxy Tab!	1295039766514
N-tv	positive	ABSOLUT TOP!!!!	Super App, alles übersichtlich und die Texte lassen sich auch gut lesen. Jede Kategorie ist gut unterteilt. Macht weiter so liebes NTV TEAM.	1406819116531
Spiegel Online	positive		Informativ schnell und lesenswert. Danke weiter so	1427193910963
Spiegel Online	positive	Halt Klasse!	Wie das Magazin so die App.	1422210303447
Sueddeutsche	positive	Prima App	Handlicher als Papier, schnell gut informiert!	1421739208991
Heise Online	positive	Bin seit langem begeisterter Nutzer...	"...aber eins stört mich ständig: Die Implementierung der Readspeaker Engine ist so ziemlich das wichtigste an der App für mich, da ich mir beim Autofahren immer alles vorlesen lasse. Das nervige ist allerdings das ich seit kurzem den ""Player"" starten über Stopp beenden und wieder starten muss, damit die Wiedergabe beginnt. Das trat früher nur bei langsamen (EDGE) Verbindungen auf (oder wenn die drosselkom grüßte). Wenn das behoben wäre gäbs fünf Sterne =)"	1376425550000
N24 News	positive		Einfach nur die besten Nachrichten	1390425612766
Focus Online	positive		Super!	1427717044604
Spiegel Online	positive		Sehr informativ und schnell	1418723458447
N-tv	positive		:-)	1359916904100
Focus Online	positive	Top!	Informativ wie solche apps eben sein müssen.	1417377081346
N24 News	positive	bis jetzt immer sehr gut	jo, ab jetzt schmierts immer ab	1424550164007
Focus Online	positive	Ashraf	Sehr gut app	1406705349931
Spiegel Online	positive		Super app, mein täglicher Nachrichten Informant	1415856439996
Zdfheute	positive	Geil	Ist einfach nur geil	1362420464870
N-tv	positive		Sehr informativ und aktuell	1427561432366
Bild	positive	Super	Ist gut für unterwegs	1369821449428
Focus Online	positive	Sehr gut	Schnell und informativ	1423603786046
Sueddeutsche	positive	...	GENIAL : DIE ZEITUNG, DIE APP UND ALLES !	1361918861823
Tagesschau	positive	Einwahldauer verbessern!	Funktioniert super. Aber die Ladezeiten sind zum grauehaarekriegen. Trotz schneller Übertragungsrate.	1308049545818
Spiegel Online	positive		Läuft stabil. Informativ und gut aufbereitet.	1431586685488
Tagesschau	positive		Sehr gute app!!!Absolut empfehlendswert!!!	1304272144477
N-tv	positive	Fast perfekt	"Ich bin ein riesen Fan dieser App, grade deshalb, weil Sie einfach vom Design her sehr gut aufgebaut ist und weil sie das tut, was sie soll: aktuelle Nachrichten anzeigen. Ich gebe nur 4 Punkte, weil sich 1. das neue widget, das richtig schön ist mMn, ab und zu mal aufhängt und 2. nur sehr selten über breaking news informiert wird. Wenn diese 2 ""bugs"" gefixt sind, gibts sofort 5 Sterne!"	1357135434614
Google News	positive	Absolut begeistert	Die GPS Wetteranzeige arbeitet nicht genau und somit ist der angezeigte Standort nicht der richtige.	1411896806591
Tagesschau	positive	Super!	Da können sich die Privaten mal ne dicke scheibe von abschneiden. Hierfür zahle ich meine gebühren gerne!	1354096119042
Focus Online	positive	Ok!!!	Die App ist absolut ok. Auch heute noch.	1401709207820
Spiegel Online	positive	SPO	Für mich im Ausland lebenden ist der Spiegel die Info Quelle No .1	1432961654964
N-tv	positive		Was mich nervt: Beim scrollen öffnet sich sehr oft versehentlich der Artikel.	1308828424860
Tagesschau	positive		Stürzt leider beim versuch Kommentare zu lesen immer ab. Defy	1298110030381
Sueddeutsche	positive	Meine Hauptnachrichtenapp	Die APP funktioniert gut und hält auf dem Laufenden.	1432131089292
Focus Online	positive	Top	Sehr informativ	1398469977763
Focus Online	positive		Immer gut Informiert und Unterhalten	1430251487549
Tagesschau	positive	Klasse App!!!	Bei ''Mir'' zumindest fast keine Abstürze! Egal welches Fenster auch immer ich anklicke, es wird äußerst zügig geöffnet! Auch das Scrollen geht supersoft und flüssig vonstatten! Super Leistung für 'ne Kostenlose App ''OHNE'' nervige Werbebanner! Danke!😉. M.f.G. (Mobistel Cynus F4). Nachtrag: Leider keine Möglichkeit bei G+ zu Posten😳	1423774688917
Tagesschau	positive		Beste Nachrichtenapp!	1391461899419
Focus Online	positive	Focus....	So online wie auch auf Papier immer informativ, leider nicht immer 100% ernsthaft und gut recherchiert. Da ist aber Focus nicht besser oder schlechter als seine Konkurrenten deswegen doch 4 ( vier )Sterne. ...	1412941524618
